ISO 8601 Time,Ax (g),Ay (g),Az (g),Mx (mG),My (mG),Mz (mG)
2019-06-23T14:17:00.000,0.6453,-0.7443,0.1312,-53.87,121.50,177.81
2019-06-23T14:18:00.000,0.6453,-0.7463,0.1302,-55.57,118.71,179.45
2019-06-23T14:19:00.000,0.6454,-0.7433,0.1282,-53.83,119.63,179.49
2019-06-23T14:20:00.000,0.6443,-0.7443,0.1311,-53.76,119.61,182.00
2019-06-23T14:21:00.000,0.6434,-0.7443,0.1272,-56.44,118.71,179.43
2019-06-23T14:22:00.000,0.6433,-0.7473,0.1312,-53.85,120.57,178.65
2019-06-23T14:23:00.000,0.6434,-0.7463,0.1292,-56.42,119.62,180.26
2019-06-23T14:24:00.000,0.6424,-0.7463,0.1311,-53.80,120.55,180.32
2019-06-23T14:25:00.000,0.6453,-0.7472,0.1342,-55.57,119.63,179.45
2019-06-23T14:26:00.000,0.6433,-0.7452,0.1341,-58.21,121.48,178.53
2019-06-23T14:27:00.000,0.6433,-0.7463,0.1312,-54.70,120.56,179.46
2019-06-23T14:28:00.000,0.6424,-0.7473,0.1272,-54.68,119.63,180.30
2019-06-23T14:29:00.000,0.6463,-0.7453,0.1322,-56.44,120.56,179.42
2019-06-23T14:30:00.000,0.6443,-0.7473,0.1332,-54.70,119.63,179.47
2019-06-23T14:31:00.000,0.6434,-0.7463,0.1302,-55.63,121.50,176.93
2019-06-23T14:32:00.000,0.6414,-0.7462,0.1341,-58.23,119.64,177.71
2019-06-23T14:33:00.000,0.6453,-0.7473,0.1312,-55.50,121.46,181.94
2019-06-23T14:34:00.000,0.6453,-0.7483,0.1312,-54.68,118.70,180.31
2019-06-23T14:35:00.000,0.6434,-0.7493,0.1282,-53.87,119.65,177.82
2019-06-23T14:36:00.000,0.6424,-0.7493,0.1302,-52.91,119.62,181.18
2019-06-23T14:37:00.000,0.6424,-0.7503,0.1282,-53.85,119.64,178.66
2019-06-23T14:38:00.000,0.6434,-0.7463,0.1302,-53.87,118.72,177.83
2019-06-23T14:39:00.000,0.6424,-0.7473,0.1292,-55.57,120.56,179.44
2019-06-23T14:40:00.000,0.6433,-0.7453,0.1321,-54.70,118.71,179.48
2019-06-23T14:41:00.000,0.6424,-0.7473,0.1322,-55.53,117.77,181.13
2019-06-23T14:42:00.000,0.6434,-0.7463,0.1292,-52.08,118.71,179.54
2019-06-23T14:43:00.000,0.6423,-0.7483,0.1322,-53.80,120.55,180.32
2019-06-23T14:44:00.000,0.6433,-0.7473,0.1312,-53.76,119.61,182.00
2019-06-23T14:45:00.000,0.6433,-0.7463,0.1331,-52.95,121.48,179.50
2019-06-23T14:46:00.000,0.6483,-0.7453,0.1292,-52.95,121.48,179.50
2019-06-23T14:47:00.000,0.6433,-0.7473,0.1332,-55.57,120.56,179.44
2019-06-23T14:48:00.000,0.6443,-0.7453,0.1321,-53.85,118.72,178.66
2019-06-23T14:49:00.000,0.6443,-0.7473,0.1302,-56.51,121.50,176.91
2019-06-23T14:50:00.000,0.6423,-0.7463,0.1331,-54.63,120.54,181.97
2019-06-23T14:51:00.000,0.6424,-0.7473,0.1292,-55.55,121.47,180.27
2019-06-23T14:52:00.000,0.6434,-0.7453,0.1311,-55.57,121.48,179.43
2019-06-23T14:53:00.000,0.6443,-0.7463,0.1312,-55.57,118.71,179.45
2019-06-23T14:54:00.000,0.6443,-0.7473,0.1312,-54.63,118.69,181.98
2019-06-23T14:55:00.000,0.6434,-0.7453,0.1292,-55.57,121.48,179.43
2019-06-23T14:56:00.000,0.6434,-0.7463,0.1302,-54.65,118.70,181.15
2019-06-23T14:57:00.000,0.6433,-0.7483,0.1332,-57.34,117.79,178.58
2019-06-23T14:58:00.000,0.6453,-0.7463,0.1312,-53.87,117.80,177.83
2019-06-23T14:59:00.000,0.6433,-0.7473,0.1322,-54.70,120.56,179.46
2019-06-23T15:00:00.000,0.6443,-0.7443,0.1311,-53.85,120.57,178.65
2019-06-23T15:01:00.000,0.6453,-0.7473,0.1302,-56.37,122.38,181.91
2019-06-23T15:02:00.000,0.6424,-0.7463,0.1311,-53.78,118.70,181.17
2019-06-23T15:03:00.000,0.6424,-0.7463,0.1302,-55.57,120.56,179.44
2019-06-23T15:04:00.000,0.6443,-0.7472,0.1342,-56.46,123.33,178.56
2019-06-23T15:05:00.000,0.6453,-0.7443,0.1292,-54.67,120.55,180.30
2019-06-23T15:06:00.000,0.6424,-0.7453,0.1311,-57.29,121.47,180.22
2019-06-23T15:07:00.000,0.6443,-0.7463,0.1312,-54.70,117.79,179.48
2019-06-23T15:08:00.000,0.6424,-0.7483,0.1292,-55.61,120.57,177.77
2019-06-23T15:09:00.000,0.6434,-0.7473,0.1262,-54.63,121.46,181.96
2019-06-23T15:10:00.000,0.6433,-0.7493,0.1322,-54.67,120.55,180.30
2019-06-23T15:11:00.000,0.6424,-0.7433,0.1321,-52.98,118.72,178.68
2019-06-23T15:12:00.000,0.6434,-0.7493,0.1292,-52.93,120.55,180.34
2019-06-23T15:13:00.000,0.6424,-0.7453,0.1321,-54.70,119.63,179.47
2019-06-23T15:14:00.000,0.6433,-0.7463,0.1322,-54.70,119.63,179.47
2019-06-23T15:15:00.000,0.6434,-0.7443,0.1311,-54.74,119.65,177.80
2019-06-23T15:16:00.000,0.6443,-0.7473,0.1302,-56.44,117.78,179.44
2019-06-23T15:17:00.000,0.6453,-0.7473,0.1292,-54.70,119.63,179.47
2019-06-23T15:18:00.000,0.6433,-0.7473,0.1332,-56.49,119.65,177.75
2019-06-23T15:19:00.000,0.6453,-0.7453,0.1322,-55.61,119.65,177.78
2019-06-23T15:20:00.000,0.6434,-0.7463,0.1282,-55.57,120.56,179.44
2019-06-23T15:21:00.000,0.6433,-0.7473,0.1312,-56.49,119.65,177.75
2019-06-23T15:22:00.000,0.6463,-0.7453,0.1322,-55.59,122.41,178.59
2019-06-23T15:23:00.000,0.6433,-0.7462,0.1341,-55.59,122.41,178.59
2019-06-23T15:24:00.000,0.6443,-0.7452,0.1331,-55.55,121.47,180.27
2019-06-23T15:25:00.000,0.6424,-0.7453,0.1301,-54.65,120.54,181.13
2019-06-23T15:26:00.000,0.6453,-0.7463,0.1312,-55.57,122.40,179.43
2019-06-23T15:27:00.000,0.6443,-0.7433,0.1311,-54.63,120.54,181.97
2019-06-23T15:28:00.000,0.6443,-0.7483,0.1312,-53.85,121.49,178.64
2019-06-23T15:29:00.000,0.6443,-0.7463,0.1312,-54.70,121.48,179.45
2019-06-23T15:30:00.000,0.6424,-0.7423,0.1301,-53.82,120.56,179.48
2019-06-23T15:31:00.000,0.6443,-0.7473,0.1322,-56.44,119.63,179.42
2019-06-23T15:32:00.000,0.6433,-0.7493,0.1312,-53.76,119.61,182.00
2019-06-23T15:33:00.000,0.6424,-0.7463,0.1282,-53.80,120.55,180.32
2019-06-23T15:34:00.000,0.6444,-0.7463,0.1292,-54.70,120.56,179.46
2019-06-23T15:35:00.000,0.6453,-0.7473,0.1302,-55.59,121.49,178.60
2019-06-23T15:36:00.000,0.6463,-0.7443,0.1312,-56.40,118.69,181.10
2019-06-23T15:37:00.000,0.6433,-0.7463,0.1312,-53.80,119.63,180.33
2019-06-23T15:38:00.000,0.6433,-0.7483,0.1312,-52.93,122.40,180.33
2019-06-23T15:39:00.000,0.6443,-0.7463,0.1312,-55.59,120.56,178.60
2019-06-23T15:40:00.000,0.6433,-0.7473,0.1312,-55.59,116.87,178.63
2019-06-23T15:41:00.000,0.6434,-0.7433,0.1291,-53.83,119.63,179.49
2019-06-23T15:42:00.000,0.6453,-0.7463,0.1322,-56.44,118.71,179.43
2019-06-23T15:43:00.000,0.6433,-0.7472,0.1342,-52.93,119.63,180.35
2019-06-23T15:44:00.000,0.6413,-0.7502,0.1362,-57.31,118.71,179.41
2019-06-23T15:45:00.000,0.6444,-0.7463,0.1292,-53.80,119.63,180.33
2019-06-23T15:46:00.000,0.6443,-0.7483,0.1312,-55.59,118.72,178.62
2019-06-23T15:47:00.000,0.6453,-0.7453,0.1322,-55.59,120.56,178.60
2019-06-23T15:48:00.000,0.6453,-0.7463,0.1282,-54.63,120.54,181.97
2019-06-23T15:49:00.000,0.6443,-0.7473,0.1312,-55.55,121.47,180.27
2019-06-23T15:50:00.000,0.6453,-0.7463,0.1302,-55.59,119.64,178.61
2019-06-23T15:51:00.000,0.6463,-0.7453,0.1312,-55.57,120.56,179.44
2019-06-23T15:52:00.000,0.6434,-0.7473,0.1302,-53.83,119.63,179.49
2019-06-23T15:53:00.000,0.6433,-0.7463,0.1322,-54.65,119.62,181.14
2019-06-23T15:54:00.000,0.6433,-0.7453,0.1331,-53.80,119.63,180.33
2019-06-23T15:55:00.000,0.6453,-0.7463,0.1302,-54.68,117.78,180.32
2019-06-23T15:56:00.000,0.6473,-0.7453,0.1312,-54.70,119.63,179.47
2019-06-23T15:57:00.000,0.6424,-0.7473,0.1302,-55.61,118.72,177.78
2019-06-23T15:58:00.000,0.6453,-0.7483,0.1332,-55.55,118.70,180.29
2019-06-23T15:59:00.000,0.6443,-0.7483,0.1312,-53.89,119.66,176.99
2019-06-23T16:00:00.000,0.6453,-0.7442,0.1331,-57.33,122.41,178.55
2019-06-23T16:01:00.000,0.6434,-0.7473,0.1292,-54.72,122.41,178.61
2019-06-23T16:02:00.000,0.6433,-0.7442,0.1331,-55.57,119.63,179.45
2019-06-23T16:03:00.000,0.6433,-0.7473,0.1312,-54.72,119.64,178.63
2019-06-23T16:04:00.000,0.6453,-0.7473,0.1312,-52.95,120.56,179.51
2019-06-23T16:05:00.000,0.6443,-0.7473,0.1302,-53.82,120.56,179.48
2019-06-23T16:06:00.000,0.6473,-0.7463,0.1312,-56.46,120.56,178.58
2019-06-23T16:07:00.000,0.6434,-0.7473,0.1282,-56.44,122.40,179.40
2019-06-23T16:08:00.000,0.6424,-0.7473,0.1292,-56.42,120.55,180.25
2019-06-23T16:09:00.000,0.6433,-0.7473,0.1312,-54.65,119.62,181.14
2019-06-23T16:10:00.000,0.6424,-0.7443,0.1321,-52.95,120.56,179.51
2019-06-23T16:11:00.000,0.6433,-0.7452,0.1341,-53.78,121.47,181.15
2019-06-23T16:12:00.000,0.6423,-0.7463,0.1331,-54.74,120.57,177.79
2019-06-23T16:13:00.000,0.6453,-0.7493,0.1302,-52.93,121.48,180.33
2019-06-23T16:14:00.000,0.6424,-0.7463,0.1311,-53.85,120.57,178.65
2019-06-23T16:15:00.000,0.6414,-0.7473,0.1321,-54.68,118.70,180.31
2019-06-23T16:16:00.000,0.6443,-0.7483,0.1312,-56.44,121.48,179.41
2019-06-23T16:17:00.000,0.6433,-0.7453,0.1331,-53.81,116.86,180.35
2019-06-23T16:18:00.000,0.6443,-0.7443,0.1321,-55.55,120.55,180.27
2019-06-23T16:19:00.000,0.6434,-0.7443,0.1311,-54.72,118.72,178.64
2019-06-23T16:20:00.000,0.6424,-0.7463,0.1262,-54.72,120.56,178.63
2019-06-23T16:21:00.000,0.6453,-0.7473,0.1322,-56.46,121.49,178.58
2019-06-23T16:22:00.000,0.6443,-0.7453,0.1302,-53.85,120.57,178.65
2019-06-23T16:23:00.000,0.6433,-0.7463,0.1322,-55.59,120.56,178.60
2019-06-23T16:24:00.000,0.6443,-0.7483,0.1322,-54.70,120.56,179.46
2019-06-23T16:25:00.000,0.6434,-0.7483,0.1282,-56.49,119.65,177.75
2019-06-23T16:26:00.000,0.6443,-0.7463,0.1312,-52.95,118.71,179.52
2019-06-23T16:27:00.000,0.6443,-0.7483,0.1292,-54.70,117.79,179.48
2019-06-23T16:28:00.000,0.6424,-0.7453,0.1311,-54.68,119.63,180.30
2019-06-23T16:29:00.000,0.6424,-0.7473,0.1292,-58.16,119.62,180.22
2019-06-23T16:30:00.000,0.6443,-0.7463,0.1312,-54.68,119.63,180.30
2019-06-23T16:31:00.000,0.6443,-0.7463,0.1312,-55.57,119.63,179.45
2019-06-23T16:32:00.000,0.6453,-0.7463,0.1302,-53.80,118.70,180.33
2019-06-23T16:33:00.000,0.6433,-0.7463,0.1312,-53.80,119.63,180.33
2019-06-23T16:34:00.000,0.6433,-0.7463,0.1312,-54.70,121.48,179.45
2019-06-23T16:35:00.000,0.6433,-0.7463,0.1312,-56.51,117.80,176.93
2019-06-23T16:36:00.000,0.6443,-0.7473,0.1312,-54.69,122.41,179.45
2019-06-23T16:37:00.000,0.6443,-0.7483,0.1302,-54.68,119.63,180.30
2019-06-23T16:38:00.000,0.6443,-0.7463,0.1312,-52.98,119.64,178.68
2019-06-23T16:39:00.000,0.6414,-0.7473,0.1311,-54.72,119.64,178.63
2019-06-23T16:40:00.000,0.6434,-0.7473,0.1302,-58.14,117.77,181.06
2019-06-23T16:41:00.000,0.6434,-0.7463,0.1302,-55.63,120.58,176.93
2019-06-23T16:42:00.000,0.6443,-0.7443,0.1301,-54.70,120.56,179.46
2019-06-23T16:43:00.000,0.6434,-0.7473,0.1282,-56.42,119.62,180.26
2019-06-23T16:44:00.000,0.6424,-0.7493,0.1302,-55.57,119.63,179.45
2019-06-23T16:45:00.000,0.6434,-0.7483,0.1282,-54.68,118.70,180.31
2019-06-23T16:46:00.000,0.6443,-0.7483,0.1302,-53.83,117.79,179.50
2019-06-23T16:47:00.000,0.6463,-0.7443,0.1292,-55.59,119.64,178.61
2019-06-23T16:48:00.000,0.6434,-0.7473,0.1282,-56.42,118.70,180.27
2019-06-23T16:49:00.000,0.6463,-0.7443,0.1272,-53.85,119.64,178.66
2019-06-23T16:50:00.000,0.6473,-0.7473,0.1272,-54.74,120.57,177.79
2019-06-23T16:51:00.000,0.6444,-0.7403,0.1271,-55.61,119.65,177.78
2019-06-23T16:52:00.000,0.6473,-0.7433,0.1302,-55.59,122.41,178.59
2019-06-23T16:53:00.000,0.6443,-0.7443,0.1301,-54.74,117.80,177.81
2019-06-23T16:54:00.000,0.6473,-0.7453,0.1282,-53.87,120.57,177.81
2019-06-23T16:55:00.000,0.6444,-0.7453,0.1272,-54.74,119.65,177.80
2019-06-23T16:56:00.000,0.6463,-0.7473,0.1282,-52.98,119.64,178.68
2019-06-23T16:57:00.000,0.6444,-0.7453,0.1282,-53.80,120.55,180.32
2019-06-23T16:58:00.000,0.6444,-0.7443,0.1292,-53.87,117.80,177.83
2019-06-23T16:59:00.000,0.6464,-0.7453,0.1262,-52.95,118.71,179.52
2019-06-23T17:00:00.000,0.6463,-0.7473,0.1292,-53.87,121.50,177.81
2019-06-23T17:01:00.000,0.6433,-0.7483,0.1312,-53.87,119.65,177.82
2019-06-23T17:02:00.000,0.6434,-0.7453,0.1292,-54.76,120.58,176.96
2019-06-23T17:03:00.000,0.6434,-0.7453,0.1282,-53.85,120.57,178.65
2019-06-23T17:04:00.000,0.6463,-0.7473,0.1292,-54.76,120.58,176.96
2019-06-23T17:05:00.000,0.6444,-0.7463,0.1282,-53.85,118.72,178.66
2019-06-23T17:06:00.000,0.6443,-0.7443,0.1301,-53.00,118.73,177.85
2019-06-23T17:07:00.000,0.6483,-0.7423,0.1262,-55.64,117.81,176.96
2019-06-23T17:08:00.000,0.6454,-0.7463,0.1262,-53.02,119.66,177.01
2019-06-23T17:09:00.000,0.6463,-0.7453,0.1302,-54.79,118.74,176.14
2019-06-23T17:10:00.000,0.6453,-0.7443,0.1312,-54.76,120.58,176.96
2019-06-23T17:11:00.000,0.6444,-0.7453,0.1272,-53.87,118.72,177.83
2019-06-23T17:12:00.000,0.6473,-0.7443,0.1292,-52.95,118.71,179.52
2019-06-23T17:13:00.000,0.6444,-0.7463,0.1292,-55.57,121.48,179.43
2019-06-23T17:14:00.000,0.6463,-0.7453,0.1302,-57.38,119.65,176.90
2019-06-23T17:15:00.000,0.6454,-0.7463,0.1272,-54.72,120.56,178.63
2019-06-23T17:16:00.000,0.6434,-0.7453,0.1282,-54.67,120.55,180.30
2019-06-23T17:17:00.000,0.6444,-0.7433,0.1291,-54.72,120.56,178.63
2019-06-23T17:18:00.000,0.6443,-0.7463,0.1302,-56.46,118.71,178.60
2019-06-23T17:19:00.000,0.6443,-0.7463,0.1312,-55.61,118.72,177.78
2019-06-23T17:20:00.000,0.6434,-0.7463,0.1292,-53.85,119.64,178.66
2019-06-23T17:21:00.000,0.6453,-0.7443,0.1292,-54.76,118.73,176.97
2019-06-23T17:22:00.000,0.6463,-0.7473,0.1292,-53.83,119.63,179.49
2019-06-23T17:23:00.000,0.6433,-0.7463,0.1312,-53.89,118.73,176.99
2019-06-23T17:24:00.000,0.6453,-0.7473,0.1312,-52.93,118.70,180.35
2019-06-23T17:25:00.000,0.6453,-0.7473,0.1322,-54.70,118.71,179.48
2019-06-23T17:26:00.000,0.6443,-0.7463,0.1302,-54.74,118.72,177.81
2019-06-23T17:27:00.000,0.6424,-0.7463,0.1302,-54.65,118.70,181.15
2019-06-23T17:28:00.000,0.6454,-0.7473,0.1272,-52.10,120.57,178.69
2019-06-23T17:29:00.000,0.6434,-0.7463,0.1292,-53.87,119.65,177.82
2019-06-23T17:30:00.000,0.6464,-0.7463,0.1262,-55.59,121.49,178.60
2019-06-23T17:31:00.000,0.6453,-0.7473,0.1302,-54.74,117.80,177.81
2019-06-23T17:32:00.000,0.6453,-0.7483,0.1302,-55.61,118.72,177.78
2019-06-23T17:33:00.000,0.6424,-0.7463,0.1282,-53.89,120.58,176.98
2019-06-23T17:34:00.000,0.6434,-0.7443,0.1311,-52.95,119.64,179.51
2019-06-23T17:35:00.000,0.6453,-0.7473,0.1302,-53.87,118.72,177.83
2019-06-23T17:36:00.000,0.6434,-0.7473,0.1292,-54.72,117.79,178.65
2019-06-23T17:37:00.000,0.6444,-0.7453,0.1292,-55.61,120.57,177.77
2019-06-23T17:38:00.000,0.6454,-0.7453,0.1282,-53.91,118.74,176.16
2019-06-23T17:39:00.000,0.6434,-0.7453,0.1302,-57.36,120.57,177.73
2019-06-23T17:40:00.000,0.6443,-0.7442,0.1331,-54.72,118.72,178.64
2019-06-23T17:41:00.000,0.6444,-0.7463,0.1292,-53.85,118.72,178.66
2019-06-23T17:42:00.000,0.6453,-0.7483,0.1292,-55.64,117.81,176.96
2019-06-23T17:43:00.000,0.6463,-0.7433,0.1302,-52.97,121.49,178.66
2019-06-23T17:44:00.000,0.6453,-0.7463,0.1312,-53.78,120.54,181.15
2019-06-23T17:45:00.000,0.6443,-0.7453,0.1302,-52.95,118.71,179.52
2019-06-23T17:46:00.000,0.6434,-0.7463,0.1302,-54.76,118.73,176.97
2019-06-23T17:47:00.000,0.6453,-0.7473,0.1282,-54.72,120.56,178.63
2019-06-23T17:48:00.000,0.6463,-0.7463,0.1292,-54.72,119.64,178.63
2019-06-23T17:49:00.000,0.6443,-0.7453,0.1312,-52.95,121.48,179.50
2019-06-23T17:50:00.000,0.6453,-0.7453,0.1292,-57.40,119.66,176.06
2019-06-23T17:51:00.000,0.6444,-0.7483,0.1282,-54.74,117.80,177.81
2019-06-23T17:52:00.000,0.6463,-0.7453,0.1282,-56.42,117.78,180.27
2019-06-23T17:53:00.000,0.6444,-0.7463,0.1292,-53.87,119.65,177.82
2019-06-23T17:54:00.000,0.6444,-0.7443,0.1292,-54.74,119.65,177.80
2019-06-23T17:55:00.000,0.6434,-0.7463,0.1302,-53.91,118.74,176.16
2019-06-23T17:56:00.000,0.6444,-0.7453,0.1292,-52.93,121.48,180.33
2019-06-23T17:57:00.000,0.6453,-0.7483,0.1312,-55.59,119.64,178.61
2019-06-23T17:58:00.000,0.6453,-0.7463,0.1282,-53.85,119.64,178.66
2019-06-23T17:59:00.000,0.6444,-0.7443,0.1272,-55.55,118.70,180.29
2019-06-23T18:00:00.000,0.6444,-0.7463,0.1282,-53.00,118.73,177.85
2019-06-23T18:01:00.000,0.6444,-0.7453,0.1282,-55.59,121.49,178.60
2019-06-23T18:02:00.000,0.6444,-0.7443,0.1292,-53.02,118.73,177.01
2019-06-23T18:03:00.000,0.6453,-0.7463,0.1302,-55.55,121.47,180.27
2019-06-23T18:04:00.000,0.6434,-0.7453,0.1272,-55.64,118.73,176.95
2019-06-23T18:05:00.000,0.6434,-0.7453,0.1302,-53.93,121.52,175.30
2019-06-23T18:06:00.000,0.6444,-0.7413,0.1291,-54.72,121.49,178.62
2019-06-23T18:07:00.000,0.6434,-0.7453,0.1311,-53.87,118.72,177.83
2019-06-23T18:08:00.000,0.6443,-0.7473,0.1292,-55.59,117.79,178.63
2019-06-23T18:09:00.000,0.6444,-0.7453,0.1292,-54.74,119.65,177.80
2019-06-23T18:10:00.000,0.6443,-0.7442,0.1331,-53.87,119.65,177.82
2019-06-23T18:11:00.000,0.6433,-0.7463,0.1312,-54.72,121.49,178.62
2019-06-23T18:12:00.000,0.6444,-0.7493,0.1272,-57.36,121.49,177.72
2019-06-23T18:13:00.000,0.6463,-0.7443,0.1292,-54.74,120.57,177.79
2019-06-23T18:14:00.000,0.6453,-0.7463,0.1312,-52.95,118.71,179.52
2019-06-23T18:15:00.000,0.6443,-0.7452,0.1331,-55.57,119.63,179.45
2019-06-23T18:16:00.000,0.6444,-0.7443,0.1272,-54.81,118.74,175.30
2019-06-23T18:17:00.000,0.6444,-0.7483,0.1282,-53.00,119.65,177.84
2019-06-23T18:18:00.000,0.6463,-0.7473,0.1272,-56.44,117.78,179.44
2019-06-23T18:19:00.000,0.6463,-0.7453,0.1312,-52.11,117.80,178.71
2019-06-23T18:20:00.000,0.6463,-0.7443,0.1312,-53.83,119.63,179.49
2019-06-23T18:21:00.000,0.6463,-0.7463,0.1292,-55.59,120.56,178.60
2019-06-23T18:22:00.000,0.6434,-0.7473,0.1292,-56.51,119.65,176.92
2019-06-23T18:23:00.000,0.6453,-0.7473,0.1322,-53.89,119.66,176.99
2019-06-23T18:24:00.000,0.6433,-0.7483,0.1312,-54.74,118.72,177.81
2019-06-23T18:25:00.000,0.6424,-0.7463,0.1302,-56.51,118.73,176.93
2019-06-23T18:26:00.000,0.6463,-0.7473,0.1292,-55.59,119.64,178.61
2019-06-23T18:27:00.000,0.6433,-0.7473,0.1312,-55.59,121.49,178.60
